,BC,OC,SO2,NOx,CO,NMVOC,NH3
1767,2.141150470490703,15.980670162851496,2.375046204005033,19.421941032089485,349.4674664706591,60.76483846170838,6.849701179107236
1768,2.2124096919966485,16.64551552745413,2.4698284501816024,20.220013544902145,362.5044615831548,63.24232950698749,7.027018906789959
1769,2.1674987104956482,16.318551234747765,2.4227533181235206,19.59333270986321,354.87560442735867,61.829599951183425,6.960347713635692
1770,2.1698164589798976,16.3278341059497,2.4247724251857568,19.656021232671943,355.2101426895709,61.84791594640496,6.957545809767177
1771,2.1320271839208296,15.909069341290117,2.3782253219056093,19.23187435414921,347.7055180125019,60.312650708838135,6.8709767664661925
1772,2.118920163397553,15.703319033839026,2.3535948065024574,19.079030310773582,344.4563662113942,59.61944252936392,6.845187833570083
1773,2.1253225772351882,15.795833712903365,2.3594115981541606,18.99152867096266,345.61906406444524,59.8171376362354,6.906659772533075
1774,2.1881912799215906,16.468787648696676,2.4510321506130897,19.476121503208596,357.9452025444903,62.22000585950384,7.1500561269133875
1775,2.1830099148574136,16.184345102035135,2.419935155394612,19.606348559708174,354.8881528354332,61.45355765502119,7.072197952543601
1776,2.1468149733298767,15.9672068011326,2.3905943392008178,18.89667520293701,348.73310622746396,60.300417208338814,7.064212784058974
1777,2.2056378305726447,16.27258299349853,2.4460183509690765,19.70424901701068,357.37926669148646,61.81884156167394,7.158914757358788
1778,2.2341148675991853,16.500567765995093,2.4857701200258093,20.122025790855616,362.58867104197424,62.714917515532825,7.237745103008049
1779,2.196448874500202,16.230545811953228,2.4303929695113307,19.33858046280843,355.7587809342021,61.43832452889768,7.22211039068195
1780,2.224110591880663,16.61892049439194,2.47344637064894,19.365700818909616,361.4383237570066,62.56220612514308,7.372963783661226
1781,2.2252006379115223,16.409916085992464,2.4781932464768452,19.613854576963657,359.9065277127187,62.141826572753,7.308491734035455
1782,2.1971056128248687,16.318018233422652,2.44571280962268,18.974398055334767,355.8621270851334,61.438562089531146,7.32151933858402
1783,2.1881307335588125,16.214680317043022,2.4418828180516226,18.948251785150827,354.10158013415423,61.058875106938444,7.297311457621131
1784,2.178916241006182,15.838018784834341,2.406908168860662,19.18257488760211,350.3836682838878,60.17374169256911,7.181421726620945
1785,2.2049349763092945,16.344624684242607,2.4581160861903983,19.113061472142835,356.61805891455697,61.460283091558615,7.3376041840989865
1786,2.1984213787492193,16.080999730434918,2.453065494694328,19.13477568113201,354.0081564836689,60.885560116244946,7.289709250809569
1787,2.225759688151996,16.326393753657914,2.4872518064420728,19.430388142105826,358.5947836541158,61.72855614399708,7.352984549200496
1788,2.296670082276749,16.96166653355087,2.574911298741905,20.20263556188155,371.15229542562207,64.10393830495197,7.527935411827091
1789,2.2500497697204827,16.62108229653101,2.52490525620603,19.56045721331171,363.23569064924686,62.61623016104373,7.459705469567706
1790,2.2595876749813044,16.67948159911991,2.5342381745268017,19.691510609250514,364.6726192932677,62.834260833420785,7.475632639243578
1791,2.2171701612873242,16.241755166117464,2.4931917990507717,19.241327731651843,356.4394194632147,61.21020876961973,7.35092321041187
1792,2.208440218681387,16.075780794706507,2.485257334387712,19.260781737597256,354.03417993554797,60.69956505655836,7.291747331059645
1793,2.2014956563781505,16.10960494656694,2.4787741759544146,18.98841456401678,353.15276025661205,60.58128123276207,7.309330181442688
1794,2.263904954681624,16.800071037198467,2.5718338011630233,19.511204631418387,365.5011853544003,63.037029274161426,7.521364045958911
1795,2.2543743262398124,16.520755062011272,2.5389599973126336,19.597182941936477,361.96972984187533,62.24399858215762,7.4146166356529175
1796,2.2068363563945224,16.269444542774693,2.497081015548255,18.74264619254211,354.25163357312596,60.868276110713744,7.368924414608413
1797,2.2686711198224883,16.58236524414771,2.5684409778533808,19.70544841401129,363.31462767780295,62.4782470064517,7.421978471791678
1798,2.2907467618676116,16.77297949427135,2.6124365181990976,20.080935892149082,367.41016561823295,63.207293610077606,7.455310113700367
1799,2.2652666813079714,16.685890715001662,2.5876495401823694,19.411128232591306,363.23798900915295,62.508769234116755,7.45737075881651
1800,2.2754293724775048,16.893034755898867,2.6242009446595027,19.332280473549773,365.58635244303167,63.017796869557245,7.522171964260014
1801,2.2811043243290023,16.71933899234781,2.6154555693161567,19.60550311679294,364.65831338925227,62.686965595403734,7.481238070021156
1802,2.2671887831666515,16.73689256385717,2.6373477062266253,19.0601409443775,362.6970167599268,62.35298037590482,7.541615021734833
1803,2.246588102486256,16.496527821541825,2.603983636609364,18.856514086424433,358.37394531879494,61.43955910518502,7.497904903027905
1804,2.266502739305234,16.346579325152934,2.6136481005535463,19.344508045937005,359.26898001750055,61.40601684279473,7.462611884069311
1805,2.2864230164354558,16.768955042395795,2.6581453726997135,19.20408218087573,364.02151922494073,62.36767802501275,7.609158793912542
1806,2.2964933481143452,16.630999819827103,2.66566869114336,19.37179296342853,364.05089958840654,62.27832884506644,7.615999046387373
1807,2.3157350632036398,16.80067052098967,2.6985035887329167,19.51384712619713,366.9256086345096,62.765422289198746,7.677130497984037
1808,2.3902459108233254,17.420400153933734,2.7766643417123538,20.34438338948182,379.73958053785884,65.14945810466382,7.864685910772597
1809,2.3480361592470422,17.13351221187576,2.731741156830029,19.68728940317358,372.5518251174568,63.78372388300498,7.83058796029958
1810,2.362830058544799,17.223896885070396,2.748168124895724,19.793017053869484,374.4327283587444,64.05390410340407,7.873332324608079
1811,2.3388184067845086,16.894417485517007,2.727601445041656,19.575329655837788,368.9725662740624,62.91646954021272,7.790536470920603
1812,2.3176520674333148,16.64221381156651,2.7096698922597446,19.358329907288407,364.27949786767465,61.95046280979213,7.726089450201018
1813,2.324812914358392,16.785342333877647,2.720766943865194,19.19681422034785,365.6092039289724,62.23492238890644,7.791246591852641
1814,2.387662204653957,17.447730112356382,2.8175855275391877,19.713093157898687,377.67651171900087,64.59664261187942,8.010940680769536
1815,2.386464267894629,17.22221147661967,2.8038078069851524,19.867613944563203,375.2675542552443,63.982087271309,7.93178343956968
1816,2.363500037343473,17.13605076565861,2.813099914638594,19.294633033500194,371.3208705659207,63.26176651462585,7.938426504197297
1817,2.401607528956133,17.26450650586413,2.853304086623767,19.869316988676132,376.122430840123,64.06146487780913,7.968292909061897
1818,2.44412414930492,17.604010820143426,2.9163199125841825,20.51304234347368,383.5893578149722,65.39313043847923,8.05158311193442
1819,2.415890086937466,17.42644436635965,2.869528960043521,19.778308691268762,377.9990520200547,64.38890075616095,8.044937154039033
1820,2.4359351178681203,17.731693834105908,2.9078899381198426,19.7517118162961,382.08362677086956,65.21360694768154,8.155420072296906
1821,2.451794416617438,17.63588034159325,2.9192875515341505,20.10815297785187,382.5531243967682,65.13334912577689,8.132569486779964
1822,2.4249357078875344,17.580867417348845,2.9062747760190133,19.306761627284153,378.3159868238403,64.38254984265167,8.181032305581542
1823,2.408795152128518,17.32572974906337,2.90527803872606,19.176836042218742,374.0013952214704,63.425563422180815,8.125335110879586
1824,2.441567107565466,17.273229585892622,2.935128714099411,19.734032919682196,376.64400280114114,63.738895325719,8.122807165417186
1825,2.456705373593045,17.618272136370933,2.9805888613667433,19.539011087015982,379.89834068773143,64.3690333352825,8.240078116257127
1826,2.4589794379747762,17.438898138772213,2.9696238590441024,19.499989912257533,378.3983516374114,64.0081460300874,8.244351601803746
1827,2.487749087314384,17.62556172939744,3.0342113685616114,19.753076191816028,382.0420929861465,64.59170417987298,8.30343397488709
1828,2.566298171149403,18.314878473262024,3.1366820023451467,20.524660092303616,395.5389746212684,67.11595407206809,8.515931196391243
1829,2.528640022140815,18.036894570227453,3.1005741917840437,19.942575414146575,388.74184198432124,65.79347493180015,8.478516909838422
1830,2.555369595604305,18.163550596024386,3.3030135433416064,20.11515640953112,391.5685742123785,66.17212429939326,8.526818280760816
1831,2.518428465787216,17.737455981052484,3.218857611099697,19.658659493032562,383.6577496392897,64.57687610418175,8.435543143766896
1832,2.516596334445472,17.610924492222846,3.2214961109800746,19.65420903283529,381.8248504278794,64.12044326182122,8.41248940266841
1833,2.5253564379652325,17.747712681795598,3.2462684047118002,19.443469559501576,382.9255939792224,64.32719402020682,8.48696695269898
1834,2.585858549590112,18.348058654234936,3.3356476225766354,19.86251326837746,393.6057597179234,66.37238386937389,8.693455556319215
1835,2.5835351172635956,18.074007844059903,3.3287382226781106,19.906165075113158,389.9868449390132,65.51025221467708,8.61355640340111
1836,2.586986452434009,18.148655666524196,3.4557141733388077,19.487737531734094,389.36213457175137,65.36761850375854,8.676946640349897
1837,2.628042366713832,18.2776917150887,3.484298439466025,20.1028113073877,394.14430160559687,66.11714267302668,8.70696403158832
1838,2.670482746051779,18.576172224795314,3.568110302900112,20.61127248179594,400.68435680855004,67.25203364741398,8.798380598501655
1839,2.6506617325314963,18.449901025321545,3.5748269623029207,19.96840268329165,396.28716454487096,66.42514720697918,8.81138709903806
1840,2.6463727434479445,18.528496515262635,3.625994589702624,19.49773409331573,395.2125386840682,66.24450518655308,8.878999189606168
1841,2.6999008020276483,18.711633653463345,3.7058890016531905,20.32574536651343,401.70769384843663,67.27303346768242,8.913540672007375
1842,2.6644086064554955,18.567601876110196,3.7308699780607233,19.54404596094335,396.33169484831546,66.2535179826604,8.921848322658333
1843,2.6325208322732925,18.20684088378653,3.736686978704828,19.090054306043516,389.0569433048313,64.76330158434209,8.84272225282186
1844,2.6712118501001356,18.179936284106812,3.8408243934889175,19.6833417526719,391.97895953616234,65.10662460676546,8.83216370435861
1845,2.704565065413779,18.60952039666864,4.010081901911008,19.631561543088484,397.05463887393614,66.03381053520488,8.957525068795452
1846,2.71059978642354,18.420677264562876,3.995628296181967,19.592737484000022,395.1078989269392,65.59684735649697,8.948576454822867
1847,2.7675584704542606,18.795619566293702,4.186703139007738,20.047259113949746,402.1576095275033,66.80451181052763,9.044423174105951
1848,2.829313577953696,19.347175017565363,4.331342307843428,20.632342416971603,412.73917770922856,68.767581873016,9.212104868523662
1849,2.8108383042896246,19.13366758916531,4.398979054890781,20.288227468002283,408.14324020280276,67.80489356826575,9.178608200772677
1850,2.835464186763523,19.297095970918555,4.427476145271544,20.3355481370661,410.7024008629359,68.17028931009723,9.23576898288096
1851,2.796821119537827,18.80050547728787,4.383832609027631,19.894225177026946,401.4746702503185,66.33307045195806,9.107505533913972
1852,2.783983628755023,18.562638865875613,4.42031479480198,19.625857430970363,396.67999091249453,65.34098360278502,9.050793912675495
1853,2.8106949390551392,18.75474944682641,4.510435697674739,19.669572507678037,399.4595920179932,65.82754232851039,9.116400379945919
1854,2.8982676726075924,19.44722410852214,4.9015448305437275,20.236612645295644,412.3281854771716,68.18246075320086,9.32896693585402
1855,2.887886469054485,19.110384774091294,4.897228375753466,20.155950443219815,406.9834390956214,67.03176561967274,9.225263074420228
1856,2.8757081796749553,19.087238041714613,5.044366732719647,19.486283493883466,403.68625056345996,66.42712295696394,9.262438669753854
1857,2.9469519307748895,19.439794259030222,5.158797508410943,20.577507430127564,413.55900275338587,68.1132238293755,9.328101933028481
1858,2.978930816709668,19.642802989931738,5.252955257869942,20.983799456956582,417.9724651117895,68.85770610539178,9.380588517957356
1859,2.975412667135163,19.629508137475987,5.442861679147138,20.362072942912604,415.2708987500137,68.34866274954383,9.418628878440021
1860,2.984184193989716,19.715317643270502,5.709744949622127,20.041565188074213,415.03518238270544,68.24821461607759,9.46798423610244
1861,3.009816687438449,19.62808086910716,5.853270548463803,20.532605219029797,416.2249924022723,68.29347924127896,9.446275167516893
1862,2.99278810499311,19.61360817660415,5.876818687159146,19.93422893274488,413.1211861349456,67.76754228174197,9.4975136707348
1863,2.96866072647241,19.262472576920175,6.096848202528687,19.558441582331252,406.2903660722641,66.32626113958985,9.423644628869399
1864,3.012131916401967,19.271120113231525,6.394531597225639,20.118015217085322,409.4261493343773,66.71691596875758,9.431302566418527
1865,3.0700064635481894,19.850866079667135,6.692879617583898,20.453953263547927,418.61787219030487,68.43046752218265,9.606982782939884
1866,3.065730881765729,19.613892004252264,6.804108815318417,20.319525985316847,415.2519969405188,67.70770461668283,9.586351897090223
1867,3.120459891667177,19.964720997442914,7.199484256899399,20.785730199207563,422.39754876037284,68.97863498459458,9.701516666601748
1868,3.1894707083275797,20.50115790608904,7.441430149257692,21.443714404852194,432.94083993320135,70.94919460785792,9.872198860207858
1869,3.155347584393178,20.101204997041904,7.71659133143915,20.826907764237863,424.3392680034285,69.23132518820559,9.802385287521167
1870,3.205405311860458,20.48054911556486,7.925064428772887,21.2084721297659,431.0550625563922,70.42122392249327,9.917045272186023
1871,3.1753081370858105,19.983100236636492,8.298982525692198,20.920846326289183,423.01761508017944,68.74207954194031,9.835420152206133
1872,3.164884402413043,19.629228150290952,8.873078581508395,20.430562717038768,416.2805015042313,67.24018854940958,9.800067321713414
1873,3.2392316251183413,20.20857242504372,9.396527289313354,21.077577145024605,427.8939066755721,69.39417620498607,10.023288375866734
1874,3.266190241991132,20.587724546805397,9.291122305806441,21.44396263808961,434.665508146579,70.78017162154063,10.199531140019054
1875,3.23280722852581,20.030984834852767,9.68411776053622,21.075650088632806,425.6569100229334,68.91360690990604,10.099737830532899
1876,3.242509427977909,20.27987810193796,9.902278374166118,20.890880957896577,428.1993693253156,69.51193558403392,10.256704884497637
1877,3.2826071152095277,20.370445442265833,10.18263427721351,21.582907459667048,432.80480213538385,70.2143380139562,10.310533344068848
1878,3.3074033299891323,20.512656297540644,10.309748207339934,22.033156248349194,436.80072160013856,70.92716118533832,10.401485595300633
1879,3.3382544742843825,20.78177235122447,10.899355716142052,21.720225832283536,439.8489287609949,71.52575919719595,10.572490012996099
1880,3.3355604115643853,20.629609419359923,11.855757673128625,21.35459351779236,436.1231320636275,70.63951280469045,10.590436374828212
1881,3.37598275939506,20.626901859930243,12.281052055497412,22.05047124340987,439.78942993182164,71.15831254107826,10.642258341194236
1882,3.3596367569983183,20.461092705127427,12.804990035948812,21.39860974249512,434.95523110152055,70.18733738391569,10.697833882608613
1883,3.333981266428609,20.014508395955986,13.422951973453792,21.024055601975224,427.1296726600276,68.48956548736712,10.643142638136553
1884,3.3925306212933757,20.31465412474509,13.662874492181325,21.83348189517922,435.59970142111024,70.01333825003555,10.793299158634909
1885,3.3984381622701645,20.508503704559544,13.773738652752176,21.750012547852176,437.3067854532395,70.36504563929422,10.920604983801537
1886,3.4073814013617305,20.36527247795022,13.895466598503557,21.941842289000547,437.07175703378084,70.28112662039459,10.981053453351144
1887,3.4502939033115214,20.62214744740789,14.427940807327765,22.323406137070467,442.35300675151166,71.20279121664129,11.118363912318054
1888,3.5363187420976194,21.084950878527223,15.73971442690734,22.837422729639204,451.9118965146222,72.78024336981613,11.322486601183101
1889,3.5090185285880517,20.84096862733523,15.758801289278518,22.7904573267208,448.0297546698704,72.10664990445589,11.343987330958958
1890,3.569960893120889,21.072215154621382,16.931280515670963,23.11328092805291,453.6059098570574,72.88793922475908,11.478669438423955
1891,3.5388272578126303,20.49651234215446,17.617864156671317,22.742754487089076,444.45249785551766,70.9537822934322,11.404185301158423
1892,3.523536301800487,20.2465854443409,17.90635256345705,22.4733357519953,440.1305833674056,70.05919579062352,11.431447587696516
1893,3.537935769772478,20.475965837944294,17.797228758249908,22.577659993902177,443.9126766284529,70.86479691878917,11.598618858180963
1894,3.6110296757457476,21.12466472249245,18.487954428948,23.425036222416537,457.0706229155075,73.37826451169876,11.869631273116457
1895,3.630259233623583,20.82122627221377,19.458676806383238,23.50439378185459,454.3770172469594,72.59785283082405,11.868068129793595
1896,3.576725172480284,20.46620030901368,20.051360402436686,22.54524343577406,444.55287884155814,70.90435705767467,11.903304402736623
1897,3.668976733831732,20.864804490418624,21.026894047112084,23.960265724260474,456.64405746706194,73.02587591120118,12.059963325117646
1898,3.6950207899395004,20.781922713708944,22.15403386124316,24.23250571488861,456.79971332005266,72.9121076385241,12.115923954425911
1899,3.756431217740402,21.14919676807739,24.03039689910067,24.05569309279812,462.23860697967746,73.86122520738563,12.350824799788718
1900,3.7594163972941192,21.030250469572493,25.165813919702575,23.95429259496079,459.70472884922617,73.33060099625482,12.408132281635812
1901,3.780723196492141,20.763546417463377,26.125047037267947,24.41099436246413,458.300046328955,72.99562828871137,12.41710017322854
1902,3.774815062838808,20.620620224104847,26.850784576819986,24.176894035268994,455.72408147215197,72.57207441093327,12.51286367109684
1903,3.7955917507982218,20.29914480438959,28.967749988577935,23.991697485569844,451.3045470077708,71.41372060680156,12.522286460576815
1904,3.8605166264126085,20.912175572284248,29.505930622527682,24.992295531475154,463.97725861410953,74.05724982112787,12.801142062936135
1905,3.9258194214792854,21.0040186093596,31.318366203530395,25.640045314244922,469.0500713935693,74.77817306315876,12.909000007995083
1906,3.9611848162268686,20.878316784206945,33.191082623696005,25.75593633884062,467.988541668946,74.51193604144362,12.999645303447975
1907,4.105893514128016,21.423269785695783,36.51724383288521,26.943885903495172,482.5647902925542,76.87584340103467,13.243143650508335
1908,4.08555215544437,21.603215580689405,35.105980062646694,27.324820664427907,485.14704072710947,77.86308260068806,13.420315097834639
1909,4.107771678256826,21.37378751100802,36.79188029319471,27.438289406631966,482.41756014863006,77.33071873493016,13.463320563822553
1910,4.192973658637123,21.871635772775164,38.48526091017554,28.165157342640576,493.0224928459563,79.21581866733005,13.712782002464666
1911,4.161992790331494,21.290999708167547,38.79275915270727,27.987431188127516,484.1940203573284,77.43694926665525,13.656120182338437
1912,4.169362770098477,20.998696884151727,40.105773045178964,27.870329666257078,480.2377120478734,76.41753797354365,13.684847055903074
1913,4.260346967195902,21.337802583382334,41.789317008551514,28.701054172791757,490.2908415816838,78.03733715704323,13.88612165267089
1914,4.206610349105068,21.889924629344172,38.316693095904135,29.000777323805824,497.0618886883667,80.22545887216637,14.199055257539978
1915,4.174352691890305,21.352510277171948,38.15166962505693,28.804845908099463,488.1278108642788,78.67002608634664,14.183237778421187
1916,4.224411632311893,21.210532989776848,41.46071696021175,28.998432803958323,487.35619703604164,78.42924541024081,14.287640140422232
1917,4.330029048748452,21.480958128467172,43.22442195418636,30.62096905096995,498.7418107848923,80.40251756605844,14.438403721241125
1918,4.332273252919973,21.656962866758242,42.77827196585753,31.04550800406467,502.5095384519193,81.40832020943571,14.636262222254144
1919,4.141808330971887,21.563745282822566,36.57560810931442,30.468732167638013,495.84776331860303,81.67193864146769,14.841721198733289
1920,4.278348455713192,21.65301199912112,40.56649889990531,31.85902831978649,505.8136960761574,82.64359907134448,14.955928537035048
1921,4.103825558204148,21.101645274929428,34.65773141683146,31.53684836488336,492.9316735056644,80.94708106680909,14.915166220611821
1922,4.1027172781883605,20.745084037763572,36.2657609583474,31.842439826970708,489.73084642076645,80.29908751020463,14.965843509937107
1923,4.437211056856342,21.790092181658498,39.86363031069897,34.37772605705257,523.5413144746637,85.3713417238088,15.36060844250444
1924,4.327642821985645,21.167972559573318,39.883641363423536,33.44341768638123,507.5095261362135,82.48014143501078,15.295090797095455
1925,4.360660811957777,21.179245386573836,40.22504321284641,34.30122525699692,510.8339447998906,83.1825019516411,15.695522109272789
1926,4.318329172227946,21.023388817366605,41.28916267675456,34.62298431930736,507.99136456524207,82.8962316617837,15.975020345073803
1927,4.400502801635824,21.26741030006683,43.69270032885765,36.38883304757846,520.7369080813924,85.21902788689673,16.242946364531914
1928,4.344472870561653,21.267013578439133,43.91357204568619,36.779675632337636,519.9835107950021,85.65319264130122,16.423174322368368
1929,4.405221863769765,21.611564423056357,46.907706884451585,38.02107731448244,530.3279111057917,87.63260183021073,16.66522406296688
1930,4.34726215385416,22.17266227339714,43.41413101448314,38.009555205145084,536.1283187756297,89.87655537724926,16.888279348482698
1931,4.098681710420877,20.958402080173258,38.352757533855076,35.3561003508299,505.6905070945012,84.78057787063132,16.714330958253623
1932,4.066066434211532,21.29398746186255,34.05916458157851,35.50288832710992,510.4499120322837,86.23055532056136,16.829601549280714
1933,4.05581363259375,21.163322308923302,35.972939653575516,35.19162757412714,508.28973747285426,85.93798736919399,16.858649661781417
1934,4.213521135022518,21.854437366366646,39.675139114469644,37.29301837581593,527.2215324787281,89.34955021808815,17.03019403521188
1935,4.237203988120859,21.705635743633053,42.74399209767731,37.96177313819486,527.9917867383599,89.3757344958049,17.012159262139527
1936,4.400642369468646,22.3299442721761,45.841441447753084,40.29124350060411,547.5806550458808,92.92005062424252,17.34231670588146
1937,4.407436029007533,22.009715599508564,49.314251624554224,41.12637650820326,547.0369600855456,92.73887656624785,17.42415985882076
1938,4.258223737257518,21.37677443619691,45.85546216554269,39.52938098620439,530.2761062518355,90.2719773035133,17.403272046774745
1939,4.393672558779924,22.100874427882147,48.9725979965951,41.60219961010732,548.5241707596365,93.70634749505095,17.66782134812729
1940,4.41783913369443,21.63648867802985,53.94497485684252,42.64172355791776,544.5623821155087,92.73232167751812,17.61688137619069
1941,4.462233634089151,21.50880025095096,56.029047282274284,43.32111750582457,547.9790783649676,93.13121595766148,17.71629997411099
1942,4.552346313007994,22.070894388048863,57.286047667539044,43.64900848452146,555.9177371845556,94.56547496113988,17.884204248844757
1943,4.5800285848897575,21.86164008029738,58.12293622398536,44.70939336567773,557.4265687222869,94.82310755436806,17.900426981387728
1944,4.590309581494051,22.012586574490477,56.519458139706,45.858459894997125,565.4465904594343,96.72106940732925,18.12578704225258
1945,4.368488684675303,21.593888209141028,48.929557121136604,45.06621734497802,557.5352475278628,95.84619249796664,18.188923403038704
1946,4.34491073726346,21.230960495066967,47.750581460730444,44.613008971987114,549.3668570538655,94.06905602312486,18.329371750618535
1947,4.380227988216276,21.130499424226244,52.685301689404056,46.93338761708959,555.5545934886197,95.50478501967748,18.562563808319645
1948,4.494412633160485,21.59916190690437,54.76456507274902,49.72413483574701,576.4177006249529,99.6046746927293,18.972708765652072
1949,4.407527579619098,22.008488349884345,53.3860478426189,48.39288003706546,576.1962725790786,100.71099411597588,19.502209252872532
1950,4.589301210217663,23.01486493148413,57.09344408126335,52.76026407490656,602.317192961894,105.86276299094732,20.164526343748115
1951,4.41951307712459,21.229865245979905,60.475187590346096,52.226462338215825,574.2951686077562,100.8514447588816,20.272486485686468
1952,4.456882768411161,21.730777139863527,61.802997807757166,53.43054921802029,587.6522147626026,104.05928912436846,20.95621476771173
1953,4.519205505575247,22.274966378305987,63.254693755418494,55.42869999844883,604.3006661098865,107.71353942550039,21.649810709071122
1954,4.565625630374129,22.26188177685198,64.87609962898298,56.54377282064071,609.3042624104983,109.07185249947261,22.092488555078987
1955,4.639868088000853,22.14160738774997,70.40554171687883,59.83824910555886,618.901032486851,111.31275774536994,22.38516547992892
1956,4.857609434633328,23.09392035352157,75.34164442487952,63.122225762004376,649.5776116744421,118.0108970648399,23.00138260308633
1957,5.024803625658215,23.995802995050134,77.44340346862221,65.61558443841037,669.5691257509261,122.67536370646621,23.721215664047918
1958,4.98428978378244,22.274898193611595,79.0486982139978,63.85055871824865,634.7073599126461,115.33938069519553,23.879145667363098
1959,5.059639456313667,21.97181115131817,82.84256542466761,64.6063936209371,634.8957017639748,115.73989859700619,24.38716897939235
1960,5.169937392995703,21.817535826735654,87.7666312285855,67.02721085744466,637.945299955392,117.80423920955784,24.739358276919234
1961,5.172793996941742,23.15935659563397,89.20202270692586,69.31910904972915,675.2392641563405,127.78258007001429,25.586890705380338
1962,5.175511324420841,22.353216983458566,92.00980441824053,71.23661475956793,656.045641367019,123.65856993486072,26.118519358261416
1963,5.357819262964288,24.418429571877,96.05448086793577,75.56456143115292,721.4195654741816,138.42351580022864,27.480065660144724
1964,5.195066091754875,22.186122578395782,100.81727556235974,77.09378393753228,670.6711607842096,128.28363952846843,27.47981270039837
1965,5.20537897508727,22.454882521711646,103.44083695146269,79.66026235875249,693.2285286348367,134.2710825728463,28.922729724508322
1966,5.2179713360821225,22.158251376457933,106.04985076352244,81.66560413291823,694.0742665904418,134.92276840892336,30.554216697561884
1967,5.31993586907705,23.21896201054738,106.64295608667493,86.32505321238268,727.5002154460424,142.6326430675422,32.21195686494463
1968,5.328507259643276,22.388904791537485,111.34451450136615,89.24989001258383,718.1289855274358,141.47889728829657,33.533074827148475
1969,5.366393066435518,21.60230853926705,115.81106738983414,90.83244932733837,722.578544771274,142.69619529638845,34.00879939052555
1970,5.509695438367279,22.186884960956803,123.3166090297008,96.12381310317608,754.6762798081238,150.61016024202067,36.901573875244615
1971,5.64555995860848,22.500963033252575,123.42670053767434,98.61965977580232,766.7359921560501,153.5183761147175,37.72263982349091
1972,5.958269402855182,24.8064722399926,126.78360508355625,104.5095639791574,835.7628504414613,168.181103544993,38.92327780920576
1973,5.902495291356719,22.703421529135383,132.75358691047575,106.7876056304,788.2014497028272,158.31233458247277,39.07168221792852
1974,5.975223029012308,22.780435208667228,131.07338777765347,106.6142186121408,784.4611807371789,156.98681323517818,39.70074833963989
1975,5.992682691296647,22.244662774159785,129.41876845149918,104.88140608098996,776.8972369369926,153.854519365699,40.41347660402755
1976,6.28767166858736,23.491985194255136,135.4546168580299,109.9332305695923,812.2568100886162,161.91075864268868,41.356477783576096
1977,6.440773029483867,23.446625407551245,136.44347109357173,112.32812117686264,823.4232822125516,164.50563422709072,42.03346398932031
1978,6.683693162170143,24.015320277645934,137.18250418540808,115.58294520774679,842.9993427674499,166.80070787484667,43.00711175953425
1979,6.7567157560583215,24.150350730249215,139.93410450356916,117.53312057496102,840.6335759192207,167.43940326046595,43.87760263588801
1980,6.628630126125445,24.07397687513399,139.5079223326569,116.29218933944489,831.481715862644,166.0096902525052,44.55779342973972
1981,6.508332469277564,23.604041078508104,134.90717006120715,113.50701758717145,816.2407919091237,162.4496312177432,44.90301861264419
1982,6.795566759754251,26.893947473615192,132.0257976845098,115.05483273511555,910.1334502254438,181.52642150466767,45.9698890964456
1983,6.490487820180461,23.01201751241802,129.678746409683,109.80186395394603,805.0787102193372,158.4783633932289,45.633768891325296
